Index,Topic,Source,Bias,Headline,Byline,Date,URL,Left Bias,Left Headline,Left Source,Left URL,Right Bias,Right Headline,Right Source,Right URL,Center Bias,Center Headline,Center Source,Center URL
31,blm,The Daily Caller,Right,FDA Clears Pfizer Coronavirus Vaccine For Children As Young As 12,"The Food and Drug Administration (FDA) expanded its emergency use authorization for the Pfizer coronavirus vaccine to children as young as 12 Monday, the first COVID-19 vaccine to receive the green light.",May 10 2021,https://dailycaller.com/2021/05/10/fda-pfizer-vaccine-coronavirus-children-moderna/,Left,Americans are as skeptical of Black Lives Matter as they were of the Civil Rights Movement,Vox,http://www.vox.com/2016/7/24/12236580/black-lives-matter-support-civil-rights-movement,Right,ESPY Awards Ratings Bomb with Black Lives Matter,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/06/24/espy-award-ratings-bomb-with-black-lives-matter/,Center,South and West to Gain Power in House of Representatives,Wall Street Journal (News),https://www.wsj.com/articles/south-and-west-to-gain-power-in-house-of-representatives-11619528430?mod=politics_lead_pos4
32,blm,NBC News (Online),Lean Left,Derek Chauvin trial and George Floyd's death: Live updates,"Former Minneapolis Police Officer Derek Chauvin's trial began Monday morning. Chauvin faces three charges, including second-degree murder, in the death of George Floyd.",Mar 29 2021,https://www.nbcnews.com/news/us-news/live-blog/derek-chauvin-trial-n1262292,Lean Left,'Doesn't matter': Democrats reject GOP's debt limit demands,Politico,https://www.politico.com/news/2021/05/14/doesnt-matter-democrats-reject-gops-debt-limit-demands-488255,Lean Right,"Black Lives Matter has terrorist and communist inspirations, but liberal media doesn't care",Washington Examiner,https://www.washingtonexaminer.com/opinion/black-lives-matter-has-terrorist-and-communist-inspirations-but-liberal-media-doesnt-care,Center,White Lives Matter Counter-Protest Planned to 'Shut Klan Down' Disavowed by NAACP,Newsweek,https://www.newsweek.com/naacp-disavows-white-lives-matter-counter-protest-shut-down-klan-1582635
33,blm,The Daily Caller,Right,Study: America Hit By Roughly 550 Violent Demonstrations In Three Months,"Data gathered in a Thursday study suggested that the U.S. experienced nearly 550 violent demonstrations since May 26, the day after the death of George Floyd.",Sep 07 2020,https://dailycaller.com/2020/09/05/550-violent-demonstrations-riots-three-months/,Left,K-pop fan activism for Black Lives Matter needs context,Vox,https://www.vox.com/2020/6/22/21295700/k-pop-fan-activism-black-lives-matter-trump-rally-racism-cultural-appropriation-reset-podcast,Right,ESPY Awards Ratings Bomb with Black Lives Matter,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/06/24/espy-award-ratings-bomb-with-black-lives-matter/,Center,Democratic Candidates Stumble Over Black Lives Matter Movement,NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015/07/31/427851451/democratic-candidates-stumble-over-black-lives-matter-movement
34,blm,Vox,Left,Americans are as skeptical of Black Lives Matter as they were of the Civil Rights Movement,"Three years after the Black Lives Matter movement began, not everyone understands the movement's mission. And as evidenced during the Republican National Convention, some people like Donald Trump are invested in exploiting those misunderstandings for political points.",Jul 24 2016,http://www.vox.com/2016/7/24/12236580/black-lives-matter-support-civil-rights-movement,Lean Left,"Nearly all Black Lives Matter protests are peaceful despite Trump narrative, report finds",The Guardian,https://www.theguardian.com/world/2020/sep/05/nearly-all-black-lives-matter-protests-are-peaceful-despite-trump-narrative-report-finds,Lean Right,Black Lives Matter foundation raised more than $90M in 2020,Washington Examiner,https://www.washingtonexaminer.com/news/black-lives-matter-foundation-raised-90-million-2020,Center,"White supremacists chant 'closed borders, white nation' in 'White Lives Matter' march",The Hill,http://thehill.com/blogs/blog-briefing-room/news/357643-white-nationalists-march-through-tennessee-town
35,blm,HuffPost,Left,This Black Lives Matter Photo Should Be Seen Around The World,"A photo of an unnamed protester at a Black Lives Matter demonstration in Baton Rouge, Louisiana, has become a powerful image of the ongoing struggle between law enforcement and black Americans.",Jul 11 2016,http://www.huffingtonpost.com/entry/black-lives-matter-protest-photo_us_5782d1ffe4b0344d514fdddc,Lean Left,Conflict's Second Week Begins With Heavy Israeli Strikes in Gaza,New York Times (News),https://www.nytimes.com/live/2021/05/17/world/israel-gaza-updates#with-no-end-in-sight-the-fighting-enters-a-second-week,Right,"Trump Supporters Chased Out Of Black Lives Matter Plaza During Chaotic Demonstrations In Washington, DC",The Daily Caller,https://www.allsides.com/news/2020-12-13-1534/sanctuary-social-and-spiritual-justice-commentary-ebenezer-church,Center,White Supremacists Hold White Lives Matter Rally,The Hill,http://thehill.com/blogs/blog-briefing-room/news/357643-white-nationalists-march-through-tennessee-town
36,blm,Breitbart News,Right,O'Reilly: Black Lives Matter 'Essentially A Hate America Group',"On Friday, Fox News Channel host Bill O'Reilly dubbed Black Lives Matter ""essentially a hate America group.""",Jul 09 2016,http://www.breitbart.com/video/2016/07/08/oreilly-black-lives-matter-essentially-a-hate-america-group/,Lean Left,"Hiring Jumped in March, Fueled by Vaccines and Federal Aid: Live Updates",New York Times (News),https://www.nytimes.com/live/2021/04/02/business/stock-market-today,Lean Right,America under siege on Biden's watch as cyberattackers cripple the country,Fox News (Online News),https://www.foxnews.com/politics/cyberattacks-america-biden-watch,Center,Poll Details The Very Different Views Of Black And White Americans On Race And Police,NPR (Online News),https://www.npr.org/2021/05/17/996857103/poll-details-the-very-different-views-of-black-and-white-americans-on-race-and-p
37,blm,BBC News,Center,Covid-19: US to advise against travel to 80% of countries,The US state department is to advise Americans to avoid 80% of countries worldwide because of the coronavirus pandemic.,Apr 20 2021,https://www.bbc.com/news/world-us-canada-56813852,Lean Left,'White Lives Matter' organizers cancel second rally after taunts from counterprotesters,Washington Post,https://www.washingtonpost.com/national/white-lives-matter-organizers-cancel-second-rally-after-being-taunted-by-counterprotesters/2017/10/28/a6fee0d2-bc1f-11e7-be94-fabb0f1e9ffb_story.html?utm_term=.5db14a7db004,Lean Right,Olympics ban Black Lives Matter apparel and could punish athletes who break the rule,Washington Examiner,https://www.washingtonexaminer.com/news/olympics-ban-black-lives-matter-apparel-could-punish-athletes-break-rule,Center,"Labor Rights Activists Say Minimum Wage Proposals From Manchin, Romney Aren't Living Wages",Newsweek,https://www.newsweek.com/labor-rights-activists-say-minimum-wage-proposals-manchin-romney-arent-living-wages-1571423
38,blm,Washington Post,Lean Left,Man seriously injured in attack after crashing his truck during Black Lives Matter protest in Portland,"A man was seriously injured late Sunday when protesters beat him after he crashed his truck on a downtown sidewalk, authorities said. The protesters had reportedly accused the man, who has not been identified, of trying to hit them with his vehicle before the crash.",Aug 17 2020,https://www.washingtonpost.com/nation/2020/08/17/truck-crash-protest-assault/,Left,"Black History Month During A Pandemic, Told Through The Eyes Of One Family",BuzzFeed News,https://www.buzzfeednews.com/article/piapeterson/family-photos-black-history-month,Lean Right,America under siege on Biden's watch as cyberattackers cripple the country,Fox News (Online News),https://www.foxnews.com/politics/cyberattacks-america-biden-watch,Center,J&J Covid-19 Vaccine Pause Over Blood-Clot Fear Is Under Review,Wall Street Journal (News),https://www.wsj.com/articles/johnson-and-johnson-covid-vaccine-fda-cdc-advisory-committee-meeting-11619126227?mod=hp_lead_pos1
39,blm,MSNBC,Left,Minneapolis police station catches fire amid protest of George Floyd's killing,Ali Velshi reports live from Minneapolis where a police station has caught fire during a protest against the fatal arrest of George Floyd.,May 28 2020,https://www.msnbc.com/11th-hour/watch/minneapolis-police-station-catches-fire-amid-protest-of-george-floyd-s-killing-84063301902,Lean Left,"Biden administration restores transgender health protections, reversing Trump policy",CBS News (Online),https://www.cbsnews.com/news/transgender-health-protections-biden-administration/,Right,MLB's Black Lives Matter Support Turns Off Millions of Fans,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/07/27/mlbs-black-lives-matter-support-turns-off-millions-of-fans/,Center,What's behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19
40,blm,NBC News (Online),Lean Left,NBA intends to resume playoffs in coming days after walkout over Jacob Blake shooting,"NBA players are expected to return to the floor this weekend, league officials said Thursday, a day after teams walked out in support of ongoing protests against police brutality following the shooting of Jacob Blake in Wisconsin.",Aug 27 2020,https://www.nbcnews.com/news/us-news/nba-referees-hit-pavement-support-boycotting-players-n1238429,Left,The Black Photographers Who Paved The Way For The World We Live In Now,BuzzFeed News,https://www.buzzfeednews.com/article/piapeterson/black-photographers,Right,Minnesota Black School Choice Movement 'Explicitly Rejects' U.S. Is Racist Nation,Breitbart News,https://www.breitbart.com/politics/2021/05/10/minnesota-black-school-choice-movement-explicitly-rejects-u-s-is-racist-nation/,Center,"To Attract Black Employees, Companies Move to Them",Wall Street Journal (News),https://www.wsj.com/articles/to-attract-black-employees-companies-move-to-them-11616212810?mod=hp_lead_pos9
41,blm,Politico,Lean Left,'Doesn't matter': Democrats reject GOP's debt limit demands,Senate Republicans dramatically changed their party rules to take a hard line on the debt limit in the coming months. Democrats don't care.,May 14 2021,https://www.politico.com/news/2021/05/14/doesnt-matter-democrats-reject-gops-debt-limit-demands-488255,Left,Do You Live in a Political Bubble?,New York Times (Opinion),https://www.nytimes.com/interactive/2021/04/30/opinion/politics/bubble-politics.html,Lean Right,Media Mistrust Won't Inoculate You Against Misinformation,Wall Street Journal (Opinion),http://wsj.com/articles/media-mistrust-wont-inoculate-you-against-misinformation-11620061429,Center,"Curfew lifted after protests over death of Daunte Wright, 20-year-old Black man shot by police during traffic stop: What we know",USA TODAY,https://www.usatoday.com/story/news/nation/2021/04/12/daunte-wright-police-shooting-near-minneapolis-protest-what-to-know/7185768002/
42,blm,Breitbart News,Right,'Black Lives Matter' Protest Burns Flag in Hollywood,"Demonstrators who joined the ""after-party"" of the ""Millions March"" in Los Angeles on Saturday burned a flag in the heart of Hollywood on Saturday evening as a protest against the death of black suspects at the hands of police. The 'Black Lives Matter' demonstrators also blocked traffic at the intersection of Hollywood Boulevard and Highland Avenue, according to social media tracked by Twitchy",Dec 28 2014,http://www.breitbart.com/big-government/2014/12/28/black-lives-matter-protest-burns-flag-in-hollywood/,Left,Rudy Giuliani: Black Lives Matter 'inherently racist',CNN (Online News),http://www.cnn.com/2016/07/11/politics/rudy-giuliani-black-lives-matter-inherently-racist/index.html,Lean Right,Media Mistrust Won't Inoculate You Against Misinformation,Wall Street Journal (Opinion),http://wsj.com/articles/media-mistrust-wont-inoculate-you-against-misinformation-11620061429,Center,White Lives Matter Counter-Protest Planned to 'Shut Klan Down' Disavowed by NAACP,Newsweek,https://www.newsweek.com/naacp-disavows-white-lives-matter-counter-protest-shut-down-klan-1582635
