Index,Topic,Source,Bias,Headline,Byline,Date,URL,Left Bias,Left Headline,Left Source,Left URL,Right Bias,Right Headline,Right Source,Right URL,Center Bias,Center Headline,Center Source,Center URL
165,climate change,The Guardian,Lean Left,Joe Biden to reveal US emissions pledge in key climate crisis moment,"Joe Biden faces a key test of his commitment to climate action this week, when he sets out his core plans for tackling the climate crisis and calls on all of the world’s major economies to join him in bold action to slash greenhouse gas emissions in the next ten years.",Apr 19 2021,https://www.theguardian.com/environment/2021/apr/19/joe-biden-to-reveal-us-emissions-pledge-in-key-climate-crisis-moment,Left,ExxonMobil Wins Landmark N.Y. Climate Fraud Case,BuzzFeed News,https://www.buzzfeednews.com/article/zahrahirji...,Lean Right,Opinion: The inconvenient truth about climate c...,Fox News (Online News),http://www.foxnews.com/opinion/2014/05/16/incon...,Center,Climate change emerges as leading issue for 202...,The Hill,https://thehill.com/policy/energy-environment/4...
166,climate change,The Hill,Center,Dems damp down hopes for climate change agenda,"Democrats are unlikely to pursue major climate change legislation if they win the House majority, despite a growing body of evidence suggesting time is running out to address the issue.",Oct 17 2018,https://thehill.com/policy/energy-environment/411766-dems-damp-down-hopes-for-climate-change-agenda,Lean Left,Jay Inslee launches 2020 presidential bid with ...,The Guardian,https://www.theguardian.com/us-news/2019/mar/01...,Lean Right,Administration issues dire climate change repor...,Fox News (Online News),http://www.foxnews.com/politics/2014/05/06/admi...,Center,Mozambique Is Racing To Adapt To Climate Change...,NPR (Online News),https://www.npr.org/sections/goatsandsoda/2019/...
167,climate change,The Guardian,Lean Left,The Guardian view on climate change: a global emergency,"The consequences of catastrophic warming will be political and even military, not just environmental.",Oct 11 2018,https://www.theguardian.com/commentisfree/2018/oct/08/the-guardian-view-on-climate-change-a-global-emergency,Left,No Place For Climate Change Deniers To Hide,HuffPost,http://www.huffingtonpost.com/entry/no-place-fo...,Right,Why Conservatives Will Always Lose The War On C...,Breitbart News,http://www.breitbart.com/big-government/2016/04...,Center,Where Presidential Candidates Stand On Climate ...,NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015...
168,climate change,Breitbart News,Right,Global Reset: U.S. Pledges to Stand with China and Declare Climate Emergency,The United States and China have agreed to cooperate and “curb climate change with urgency” in the lead-up to President Joe Biden hosting a virtual summit of world leaders to discuss the issue. The announcement of “strong pledges” by Washington and Beijing was made Sunday in a joint statement issued by the two countries.,Apr 18 2021,https://www.breitbart.com/politics/2021/04/18/global-reset-u-s-pledges-to-stand-with-china-and-declare-climate-emergency/,Left,Climate Change May Be Causing Earth’s Poles To ...,HuffPost,http://www.huffingtonpost.com/entry/earth-poles...,Lean Right,Administration issues dire climate change repor...,Fox News (Online News),http://www.foxnews.com/politics/2014/05/06/admi...,Center,States Explored Litigation to Challenge U.S. Po...,Wall Street Journal (News),https://www.wsj.com/articles/states-explored-li...
169,climate change,New York Times (News),Lean Left,"Actually, Republicans Do Believe in Climate Change",It is widely believed that most Republicans are skeptical about human-caused climate change. But is this belief correct?,Jul 29 2018,https://www.nytimes.com/2018/07/28/opinion/sunday/republicans-climate-change.html?rref=collection/sectioncollection/opinion&action=click&contentCollection=opinion®ion=rank&module=package&version=highlights&contentPlacement=4&pgtype=sectionfront,Left,"Unlike Trump, Biden believes in climate change ...",CNN (Online News),https://www.cnn.com/2020/12/18/opinions/biden-n...,Lean Right,China won’t be following the Biden timeline for...,Washington Examiner,https://www.washingtonexaminer.com/policy/energ...,Center,Does Joe Biden Want to Cut U.S. Red Meat Consum...,Newsweek,https://www.newsweek.com/fact-check-joe-biden-r...
170,climate change,The Hill,Center,Barrett says she doesn't have 'firm views' on climate change,Supreme Court nominee Amy Coney Barrett on Tuesday night said that she doesn’t have “firm views” on climate change when pressed on the issue during her confirmation hearing.,Oct 14 2020,https://thehill.com/policy/energy-environment/520960-barrett-says-she-doesnt-have-firm-views-on-climate-change,Lean Left,Joe Biden to reveal US emissions pledge in key ...,The Guardian,https://www.theguardian.com/environment/2021/ap...,Lean Right,Opinion: The inconvenient truth about climate c...,Fox News (Online News),http://www.foxnews.com/opinion/2014/05/16/incon...,Center,Does Joe Biden Want to Cut U.S. Red Meat Consum...,Newsweek,https://www.newsweek.com/fact-check-joe-biden-r...
171,climate change,New York Times (News),Lean Left,"Restoring Farmland Could Drastically Slow Extinctions, Fight Climate Change",The twin crises of climate change and biodiversity loss are intertwined: Storms and wildfires are worsening while as many as one million species are at risk of extinction.,Oct 14 2020,https://www.nytimes.com/2020/10/14/climate/biodiversity-farmland-extinction.html,Left,OPINION: Climate change: What you can do,CNN (Online News),http://www.cnn.com/2015/11/26/opinions/goldberg...,Lean Right,Environmentalists say Biden's climate finance p...,Washington Examiner,https://www.washingtonexaminer.com/policy/energ...,Center,Where Presidential Candidates Stand On Climate ...,NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015...
172,climate change,Wall Street Journal (News),Center,Brazil’s Climate Overture to Biden: Pay Us Not to Raze Amazon,"Brazil’s government, widely criticized by environmental groups as a negligent steward of the Amazon rainforest, has made an audacious offer to the Biden administration: Provide $1 billion and President Jair Bolsonaro’s administration will reduce deforestation by 40%.",Apr 21 2021,https://www.wsj.com/articles/brazils-climate-overture-to-biden-pay-us-not-to-raze-amazon-11618997400?mod=hp_lead_pos9,Left,Climate Change Will Create 1.5 Billion Migrants...,Vice,https://www.vice.com/en_us/article/59n9qa/clima...,Lean Right,China won’t be following the Biden timeline for...,Washington Examiner,https://www.washingtonexaminer.com/policy/energ...,Center,The new weather normal in the US: Hotter than i...,USA TODAY,https://www.usatoday.com/story/news/nation/2021...
173,climate change,Breitbart News,Right,"Biden-Trudeau ‘Roadmap’ Commits to Fight ‘Systemic Racism,’ Climate Change; Excludes Keystone XL","U.S. President Joe Biden and Canadian Prime Minister Justin Trudeau released a “Roadmap for a Renewed U.S.-Canada Partnership” on Tuesday that commits to fight “systemic racism” and COVID-19, but ignores the Keystone XL pipeline.",Feb 24 2021,https://www.breitbart.com/national-security/2021/02/24/biden-trudeau-roadmap-commits-to-fight-systemic-racism-excludes-keystone-xl-pipeline/,Left,Pope: 'Revolution' needed to fight climate change,CNN (Online News),http://www.cnn.com/2015/06/18/world/pope-franci...,Right,"Climate Change Will Undermine World Stability, ...",The Daily Caller,https://dailycaller.com/2021/04/09/climate-chan...,Center,Climate change: EU to cut CO2 emissions by 55% ...,BBC News,https://www.bbc.com/news/world-europe-56828383
174,climate change,The Daily Caller,Right,Poll: Majority Of Trump Voters Believe In Climate Change But Question The Left’s Extreme Solutions,Polling data suggests voters who backed former President Donald Trump in the 2020 election hold more nuanced opinions on climate change than the binary climate denial versus climate acceptance debate as framed by progressive climate activists.,Feb 22 2021,https://dailycaller.com/2021/02/22/poll-yougov-eppc-aei-trump-voters-climate-change-biden-environment/,Lean Left,Trying to Reclaim Leadership on Climate Change,New York Times (News),http://www.nytimes.com/2014/06/02/us/politics/o...,Lean Right,Administration issues dire climate change repor...,Fox News (Online News),http://www.foxnews.com/politics/2014/05/06/admi...,Center,The new weather normal in the US: Hotter than i...,USA TODAY,https://www.usatoday.com/story/news/nation/2021...
175,climate change,Vox,Left,The once and future Democratic consensus on climate change,Some day — perhaps even some day soon — Democrats will regain some power in the US federal government. What would that mean for climate change policy?,Nov 19 2017,https://www.vox.com/energy-and-environment/2017/11/18/16669094/democratic-consensus-on-climate-change,Lean Left,Joe Biden’s climate bet – putting jobs first wi...,The Guardian,https://www.theguardian.com/us-news/2020/jul/29...,Lean Right,Opinion: The inconvenient truth about climate c...,Fox News (Online News),http://www.foxnews.com/opinion/2014/05/16/incon...,Center,Joe Biden: How the president-elect plans to tac...,BBC News,https://www.bbc.com/news/science-environment-54...
176,climate change,The Hill,Center,Exxon shifted on climate change under Trump pick,Rex Tillerson oversaw a major shift on climate change as chairman and CEO of Exxon Mobil Corp. as the nation’s largest oil company accepted the scientific consensus that humans are contributing to a warming planet.,Dec 16 2016,http://thehill.com/policy/energy-environment/310647-exxon-shifted-on-climate-change-under-trump-pick,Left,The 2010s Killed Off the Polite Climate Change ...,Vice,https://www.vice.com/en_us/article/wjwwyb/the-2...,Lean Right,Opinion: UN climate change expert reveals bias ...,Fox News (Online News),http://www.foxnews.com/opinion/2014/05/20/un-cl...,Center,A Rising Generation Asserts Itself On Climate C...,NPR (Online News),https://www.npr.org/2019/09/20/761916356/global...
177,climate change,USA TODAY,Center,"Bill Gates discusses confronting climate change, says Joe Biden's energy and emissions goals are within reach",Bill Gates is an optimist when it comes to climate change.,Feb 15 2021,https://www.usatoday.com/story/news/politics/2021/02/15/bill-gates-talks-joe-bidens-goals-confronting-climate-change/4437292001/,Left,How Joe Biden plans to use executive powers to ...,Vox,https://www.vox.com/21549521/joe-biden-transiti...,Lean Right,"Science must determine company climate targets,...",New York Post (News),https://nypost.com/2021/01/11/science-must-dete...,Center,Exxon shifted on climate change under Trump pick,The Hill,http://thehill.com/policy/energy-environment/31...
178,climate change,HuffPost,Left,Climate Change May Be Causing Earth’s Poles To Shift,"The position of Earth’s axis has dramatically shifted, likely because of melting ice sheets (fueled by climate change) and natural changes in water storage on land, according to a new study in the journal Science Advances.",Apr 12 2016,http://www.huffingtonpost.com/entry/earth-poles-climate-change_us_5706c52ee4b0537661892db4,Lean Left,Trying to Reclaim Leadership on Climate Change,New York Times (News),http://www.nytimes.com/2014/06/02/us/politics/o...,Lean Right,"Science must determine company climate targets,...",New York Post (News),https://nypost.com/2021/01/11/science-must-dete...,Center,Joe Biden: How the president-elect plans to tac...,BBC News,https://www.bbc.com/news/science-environment-54...
